bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,lat,long,sqft_living15,sqft_lot15,house_age,has_renovation
4,2.5,2310,5573,2.0,0,0,4,9,0,47.5197,-122.2,2310,6189,12,0
3,2.5,2850,7130,2.0,0,0,3,10,860,47.603,-122.289,2280,6459,35,0
3,2.0,2570,28500,1.0,0,0,3,9,600,47.7318,-122.138,3070,32400,32,0
3,2.5,2010,57934,1.0,0,0,3,7,0,47.6262,-121.96,2040,55527,37,0
3,1.75,1320,12528,1.0,0,0,4,7,0,47.3234,-122.142,1340,11039,45,0
5,2.25,2980,7781,1.0,0,0,3,9,1400,47.7048,-122.279,2310,7781,55,0
4,3.5,3510,9084,2.0,0,0,3,10,0,47.5402,-121.875,3690,9568,14,0
3,2.25,1950,1968,2.0,0,0,4,7,790,47.5179,-122.195,1950,1968,36,0
3,1.0,1140,4600,1.0,0,0,3,7,0,47.6897,-122.337,1370,5000,73,0
3,2.5,2420,8856,1.0,0,3,3,9,800,47.5405,-122.263,2650,9750,58,0
3,2.5,1940,37565,1.0,0,0,4,8,0,47.4801,-122.063,2560,37565,28,0
2,2.5,2170,7665,1.0,0,2,3,8,0,47.7112,-122.019,2300,7100,2,0
3,2.75,1420,955,2.0,0,0,3,8,260,47.5477,-122.003,1420,955,11,0
3,2.5,1690,4584,2.0,0,0,3,7,0,47.6866,-122.043,1600,3164,13,0
3,1.75,1300,20700,1.0,0,0,3,7,0,47.5587,-121.904,1930,37638,53,0
5,1.75,1380,7620,1.0,0,0,3,7,200,47.5279,-122.345,1990,7620,60,0
4,2.5,2450,20348,1.0,0,0,3,8,1040,47.5887,-122.064,2450,50094,37,0
3,2.5,3370,19585,2.0,0,0,3,7,170,47.7388,-122.339,1730,9430,64,0
3,2.25,2020,21010,2.0,0,0,3,7,0,47.6988,-121.915,1850,18151,20,0
4,3.5,2970,6587,2.0,0,0,3,8,710,47.4776,-122.122,2970,5690,1,0
3,2.5,2200,34680,2.0,0,0,3,9,0,47.3139,-122.116,2560,35840,30,0
4,2.75,2600,5390,1.0,0,0,4,8,1300,47.6382,-122.397,2550,5600,55,0
3,2.0,1490,3072,1.0,0,0,5,7,720,47.5772,-122.307,1320,3072,103,0
2,2.5,1700,2513,2.0,0,0,3,8,0,47.5163,-121.878,1760,2891,6,0
3,2.0,2590,108900,2.0,0,0,3,8,610,47.4088,-122.055,3170,108900,27,0
3,1.0,1350,7553,1.5,0,0,3,6,0,47.5345,-122.274,1380,7470,101,0
4,2.5,2430,6099,1.0,0,0,5,8,960,47.6777,-122.287,2180,6099,50,0
3,1.0,1540,7740,1.0,0,0,4,7,0,47.522,-122.375,1220,7740,106,0
4,4.0,3330,24354,1.0,0,0,4,10,0,47.5708,-122.192,3880,25493,54,0
3,2.0,1260,1125,2.0,0,0,3,7,450,47.5262,-122.361,1260,1172,4,0
3,2.75,3070,10739,2.0,0,0,3,10,630,47.6444,-122.191,3490,11913,28,0
5,2.5,2920,5568,2.0,0,0,3,8,600,47.6265,-122.312,2970,5568,109,0
3,1.75,1330,6743,1.0,0,0,3,8,0,47.7012,-122.286,2600,7350,57,1
4,1.5,1420,4923,1.5,0,0,4,8,0,47.6901,-122.339,1470,4923,87,0
4,2.5,2990,7231,2.0,0,0,3,9,0,47.5623,-122.032,3160,8339,14,0
4,2.5,2710,12138,1.0,0,0,3,8,1010,47.7657,-122.29,2390,10052,47,0
3,2.5,1870,3118,2.0,0,0,3,8,0,47.3739,-122.056,1580,3601,22,0
3,2.5,1740,13750,2.0,0,0,4,9,0,47.6264,-122.092,2540,14300,40,0
4,3.5,4220,8417,3.0,0,0,3,10,0,47.5869,-122.054,3730,8435,3,0
4,2.75,2820,13193,1.0,0,0,3,8,960,47.5579,-122.174,2580,13193,50,0
3,2.5,2090,6045,2.0,0,0,3,8,0,47.4947,-122.174,2040,6392,15,0
4,2.75,3340,5700,2.0,0,0,3,11,0,47.5059,-122.146,3340,6940,2,0
3,1.0,1020,12289,1.0,0,0,4,7,0,47.4235,-122.155,1300,9894,48,0
2,1.5,1110,118047,1.0,0,0,3,7,0,47.7467,-122.128,2970,43500,54,0
4,3.0,2190,5085,2.0,0,0,4,8,0,47.5693,-122.002,2130,5142,23,0
2,1.0,1060,6504,1.0,0,0,3,6,0,47.7412,-122.327,1100,7200,65,0
4,2.5,2310,4079,2.0,0,0,3,8,0,47.6937,-122.361,1220,4800,7,0
4,2.75,2520,14021,2.0,0,0,3,9,0,47.7344,-121.957,2330,14007,16,0
4,2.5,3360,11637,2.0,0,0,3,11,0,47.3018,-122.342,3530,11205,25,0
3,1.5,2480,9900,2.0,0,3,3,10,350,47.7018,-122.381,2860,9288,75,0
3,1.75,1260,11775,1.0,0,0,5,6,0,47.5501,-122.296,1270,5480,73,0
3,2.25,1270,1406,2.0,0,0,3,8,210,47.6647,-122.284,1160,1327,1,0
5,3.5,3630,8100,2.0,0,0,3,10,0,47.5951,-122.2,1730,8246,7,0
3,3.0,1730,2940,3.0,0,0,3,7,0,47.6911,-122.392,1690,4410,30,0
3,2.0,1240,14404,1.0,0,0,3,7,0,47.6614,-122.06,1350,9990,27,0
4,2.25,3320,20100,1.0,0,0,4,8,1510,47.5566,-122.153,2450,9821,34,0
3,1.75,1500,10269,1.0,0,0,3,7,470,47.7672,-122.348,2090,10269,57,0
3,2.0,1990,203861,1.0,0,0,3,7,0,47.2507,-122.039,2760,217800,66,0
4,1.0,1940,5753,1.5,0,0,3,7,0,47.7188,-122.358,2170,6075,68,0
3,2.0,1520,11067,1.0,0,0,3,7,380,47.6326,-122.033,1280,11371,32,0
3,1.75,1470,8925,1.0,0,0,4,7,0,47.2026,-122.0,1430,9282,58,0
2,1.0,894,1552,2.0,0,0,3,7,0,47.6911,-122.313,1131,1992,4,0
4,2.5,2800,6567,2.0,0,0,3,9,0,47.3555,-122.002,3400,5900,9,0
3,3.0,4040,7200,1.5,0,2,4,9,700,47.6288,-122.284,3450,10800,85,0
4,3.5,1850,6519,2.0,0,0,3,7,720,47.3087,-122.354,1280,6664,29,0
3,2.5,2540,4760,2.0,0,0,3,8,0,47.3452,-122.022,2540,4571,5,0
4,2.5,3030,30000,2.0,0,0,4,9,0,47.7468,-122.112,2600,34932,34,0
2,1.0,1040,5527,1.0,0,0,3,7,0,47.6774,-122.284,2080,7020,64,0
2,1.0,990,39964,1.0,0,0,2,4,0,47.3577,-122.085,1560,8990,70,0
3,2.75,2780,7200,1.5,0,0,4,8,910,47.5632,-122.27,1700,7200,102,0
2,1.75,1340,7380,1.0,0,0,3,6,0,47.4785,-122.229,1980,9600,75,0
3,1.0,1310,3963,1.0,0,0,5,7,0,47.6826,-122.096,1010,3363,29,0
5,3.25,3370,7313,2.0,0,0,4,8,1230,47.5632,-122.015,2990,7806,27,0
3,2.25,2160,7500,2.0,0,0,3,10,0,47.6232,-122.299,1550,3839,33,0
5,2.5,2630,8470,1.5,0,0,4,8,0,47.2863,-122.196,1780,8575,47,0
3,2.0,2250,2975,2.0,0,0,4,9,370,47.6289,-122.309,2690,4800,110,0
4,2.5,1847,8000,2.0,0,0,3,7,0,47.2872,-122.257,1847,8000,7,0
4,2.25,2800,10800,1.0,0,0,3,8,1120,47.7448,-122.177,2260,9800,38,0
3,2.0,1270,10227,1.0,0,0,4,6,0,47.6876,-122.168,1470,9750,47,0
4,2.75,2600,36583,1.0,0,0,5,8,1020,47.593,-122.054,2300,27820,39,0
3,1.0,1175,10454,1.0,0,0,4,6,0,47.6388,-122.218,2010,10800,66,0
4,2.25,1910,8400,2.0,0,0,3,7,0,47.7352,-122.175,1910,8400,40,0
3,2.5,1861,1587,2.0,0,0,3,8,283,47.7043,-122.209,2090,10454,8,0
3,2.5,1600,6510,1.0,0,0,3,7,660,47.7679,-122.308,1600,10507,32,0
3,1.0,1350,7085,1.0,0,0,5,7,0,47.7318,-122.305,1350,7085,71,0
3,2.0,1830,9152,1.0,0,0,5,8,0,47.5531,-122.181,1770,9220,56,0
2,2.5,1900,4871,2.0,0,0,3,8,0,47.7132,-122.034,1640,4780,10,0
4,1.75,1300,21000,1.0,0,0,4,7,0,47.3067,-122.285,2120,9920,46,0
2,1.0,1100,6240,1.0,0,0,4,7,0,47.6446,-122.403,1250,6240,74,0
4,1.75,2700,7875,1.5,0,0,4,8,0,47.454,-122.144,2220,7875,47,0
5,3.75,4220,15959,2.0,0,0,3,11,0,47.5869,-121.967,4630,16531,11,0
6,3.5,3020,4500,2.0,0,0,3,7,0,47.498,-122.225,900,6000,74,1
2,1.0,1300,11867,1.5,0,0,4,6,0,47.3221,-121.903,820,11867,40,0
4,1.75,1530,18400,1.5,0,0,4,6,0,47.329,-122.219,1620,13535,77,0
4,2.25,1870,6693,2.0,0,0,3,7,0,47.2774,-122.299,1650,6518,19,0
4,2.25,2130,9000,2.0,0,0,4,8,0,47.5716,-122.159,2110,10431,50,0
4,2.0,1550,4815,1.5,0,0,3,7,0,47.667,-122.336,1680,4013,106,0
3,2.0,1750,2640,1.0,0,0,3,8,740,47.6419,-122.368,1750,4560,101,1
2,1.0,1240,5500,1.0,0,0,3,7,0,47.6461,-122.317,2080,4400,61,0
4,2.75,2790,7803,2.0,0,0,3,8,0,47.4823,-121.772,2620,6178,2,0
2,1.5,1150,7552,1.0,0,1,3,7,0,47.7298,-122.286,1910,8145,71,0
2,1.5,1440,22081,2.0,0,0,3,7,0,47.7698,-121.896,1440,19544,25,0
5,2.5,2540,5100,2.0,0,0,3,7,0,47.5123,-122.316,1400,9440,1,0
3,2.25,2100,8201,1.0,0,2,3,8,480,47.5091,-122.244,2660,8712,48,0
4,2.5,2440,10423,1.0,0,0,3,7,0,47.725,-122.172,1990,7758,60,1
4,2.25,1800,2752,2.0,0,0,3,8,0,47.5165,-122.346,1800,2752,1,0
3,1.0,1220,7585,1.0,0,0,4,7,0,47.6094,-122.194,1380,8918,61,0
3,2.75,2600,10874,2.0,0,0,3,9,0,47.3815,-122.146,2800,11504,21,0
3,3.25,2260,7701,2.0,0,0,3,8,500,47.5053,-122.377,1880,7529,15,0
2,2.0,1270,5500,1.5,0,0,4,8,0,47.6121,-122.294,1870,4400,94,0
3,2.5,2410,4293,2.0,0,0,3,7,0,47.5196,-121.869,2190,5900,8,0
4,1.0,1300,6030,1.5,0,0,3,6,0,47.4778,-122.286,1240,6900,68,0
4,2.75,3320,8653,2.0,0,0,3,8,0,47.7521,-122.334,2140,8727,1,0
4,1.75,2190,8400,2.0,0,0,2,8,0,47.3003,-122.373,2410,7700,37,0
2,1.75,840,3340,1.0,0,0,3,6,140,47.6692,-122.359,1700,3980,103,0
2,1.0,690,6400,1.0,0,0,3,6,0,47.5287,-122.367,1000,6400,72,0
5,2.25,2200,9600,1.0,0,0,4,7,1100,47.3263,-122.364,1780,9680,52,0
4,3.5,3390,3960,2.0,0,0,3,10,0,47.5406,-121.995,2990,3400,7,0
3,1.0,1090,3315,1.0,0,0,4,6,0,47.3159,-122.183,960,3120,46,0
4,2.25,3080,10487,2.0,0,0,4,9,0,47.5344,-122.224,2480,10607,47,0
5,3.5,5960,13703,2.0,0,2,3,10,1190,47.6151,-122.107,2810,17320,31,0
4,4.25,4890,15188,2.0,0,2,3,11,1800,47.5602,-122.227,3470,16201,16,0
4,2.25,2430,7490,2.0,0,0,3,8,0,47.4406,-122.139,2070,7469,32,0
3,3.5,1820,1501,2.0,0,0,3,8,390,47.596,-122.298,1550,1501,1,0
4,2.5,1914,3150,2.0,0,0,3,8,0,47.43,-122.188,1714,3164,6,0
4,3.5,3910,8095,2.0,0,0,3,9,780,47.5588,-122.036,3770,7021,8,0
4,2.5,1850,5444,2.0,0,0,5,7,0,47.7227,-122.16,1540,5000,34,0
4,4.5,3850,13551,2.0,0,2,3,10,850,47.5522,-122.103,3480,10737,17,0
4,2.0,1600,10160,1.0,0,0,4,7,0,47.2015,-122.003,1540,9352,43,0
3,2.25,2120,15003,2.0,0,0,3,7,0,47.4745,-122.12,2070,15203,31,0
4,1.0,1330,7980,1.5,0,0,3,6,0,47.492,-122.333,1570,8588,63,0
3,2.0,1190,4072,1.5,0,0,5,6,0,47.5276,-122.274,1680,5850,108,0
3,3.0,1790,13350,1.0,0,0,3,7,600,47.4958,-122.262,1740,10624,27,0
3,1.75,1890,11875,1.0,0,0,3,7,660,47.4472,-121.774,1580,10920,36,0
3,2.5,1700,4105,2.0,0,0,3,8,0,47.6078,-122.292,1880,3665,23,0
3,1.75,1540,7558,1.0,0,0,3,8,0,47.6707,-122.156,1540,7863,51,0
4,2.5,3490,3677,2.0,0,0,3,9,640,47.774,-122.162,3440,3600,8,0
3,2.5,2260,5500,1.5,0,0,3,7,980,47.681,-122.388,1790,5355,105,0
2,1.0,1070,6100,1.0,0,0,3,6,0,47.5698,-122.377,1770,5695,75,0
3,1.0,1180,3600,1.5,0,0,3,7,0,47.6337,-122.28,1900,3600,89,0
4,2.75,2160,5005,1.0,0,0,3,7,730,47.6971,-122.302,1770,5326,28,0
4,2.5,3284,6516,2.0,0,0,3,8,0,47.3393,-122.181,2555,5008,1,0
3,2.75,3070,5280,2.0,0,1,3,7,710,47.4486,-122.353,2570,18983,65,1
3,2.5,2070,49658,1.0,0,0,4,8,530,47.5936,-122.013,2620,35160,35,0
4,2.5,2110,7291,2.0,0,0,4,7,0,47.6888,-122.201,2350,8625,38,0
4,1.0,1200,2171,1.5,0,0,3,7,0,47.7076,-122.342,1130,1598,82,0
3,2.5,1060,1536,2.0,0,0,3,8,0,47.6907,-122.395,1220,1316,15,0
3,2.5,2270,9600,2.0,0,0,3,9,0,47.7388,-122.206,2580,9617,25,0
4,2.5,2740,8336,2.0,0,0,4,9,0,47.3904,-122.176,2460,9189,25,0
4,2.0,1480,3844,1.5,0,0,5,7,0,47.7042,-122.352,1480,3844,87,0
3,1.0,1030,15264,1.0,0,0,4,7,0,47.5016,-122.168,1430,14840,53,0
4,3.25,2780,7875,2.0,0,0,3,9,0,47.7294,-122.352,1000,7500,9,0
4,1.75,1880,8800,1.0,0,0,3,7,750,47.5137,-122.333,1340,8733,55,0
3,2.5,1370,7247,2.0,0,0,3,7,0,47.3767,-122.303,1720,8085,20,0
4,2.5,1990,3980,2.0,0,0,3,7,0,47.4445,-122.17,1990,4373,13,0
4,2.5,2030,39049,1.0,0,0,4,7,500,47.4413,-122.345,2400,14605,62,0
6,2.75,3500,5150,2.0,0,0,5,8,1070,47.6842,-122.363,1430,3860,106,0
4,1.0,1430,8355,1.5,0,0,4,7,0,47.3178,-122.174,1550,7938,32,0
4,2.25,1710,7000,1.0,0,0,4,7,670,47.719,-122.217,1780,6500,43,0
3,2.25,1560,8570,1.0,0,0,5,7,480,47.6155,-122.21,2660,9621,38,0
5,4.25,6070,171626,2.0,0,0,3,12,0,47.5954,-121.95,4680,211267,16,0
3,1.5,1340,8450,1.0,0,0,4,7,0,47.4405,-122.28,1340,8920,57,0
2,1.0,1450,9150,1.0,0,0,4,7,0,47.4689,-122.277,1440,10636,50,0
3,2.0,1970,9600,1.0,0,0,4,7,670,47.2824,-122.301,1710,7703,48,0
5,2.25,2600,9600,1.0,0,2,4,8,790,47.3257,-122.365,2070,9660,46,0
3,1.75,2650,7378,1.0,0,0,3,7,1190,47.7525,-122.315,1600,7616,63,0
4,2.5,3450,43216,2.0,0,0,3,9,0,47.7625,-122.025,3030,50481,15,0
3,1.75,1250,8100,1.0,0,0,3,7,0,47.5016,-122.348,1300,8175,64,1
4,2.0,1770,8890,1.0,0,0,5,6,0,47.4589,-122.353,1010,7620,66,0
3,1.0,1200,6628,1.0,0,0,4,7,0,47.7367,-122.319,1330,6768,63,0
4,1.0,1540,115434,1.5,0,0,4,7,0,47.4163,-122.22,2027,23522,92,0
4,1.75,2410,6000,1.5,0,0,3,8,0,47.6369,-122.355,1280,4000,104,0
3,2.25,1830,7500,1.0,0,0,4,7,500,47.7574,-122.31,1830,8720,47,0
4,2.5,2840,4500,2.0,0,0,3,8,0,47.7678,-122.237,2840,4939,3,0
3,1.75,1170,11960,1.0,0,0,4,7,0,47.3279,-122.136,1230,9800,46,0
4,2.5,2620,4469,2.0,0,0,3,7,0,47.3663,-122.115,2250,4500,7,0
2,1.75,1510,6852,1.0,0,0,3,8,0,47.7073,-122.012,1510,5912,10,0
4,2.75,3190,9023,2.0,0,0,3,9,0,47.5898,-121.989,3159,5615,10,0
3,2.75,1890,3930,2.0,0,0,3,8,0,47.5337,-121.867,2100,4259,16,0
4,2.0,2400,12753,1.0,0,0,4,7,0,47.6947,-122.177,1830,12060,53,0
2,1.0,1030,5072,1.0,0,0,3,6,0,47.6962,-122.294,1220,6781,91,1
3,2.5,1770,5146,2.0,0,0,3,7,0,47.5263,-122.356,1230,5160,23,0
3,1.0,990,7590,1.0,0,0,3,6,0,47.6228,-122.121,1100,7590,56,0
4,1.0,1230,7410,1.5,0,0,3,7,0,47.4798,-122.344,1020,7648,71,0
4,1.5,2020,9583,2.0,0,0,4,7,0,47.7283,-122.238,1770,8625,52,0
5,1.75,1990,27810,1.0,0,0,3,7,0,47.3325,-122.35,2240,20000,60,0
3,1.5,2120,8448,1.0,0,0,3,7,1060,47.6438,-122.403,1620,7920,75,0
3,2.25,2420,31497,1.0,0,0,4,8,670,47.4422,-122.151,2040,30472,51,0
2,1.0,1050,4125,1.0,0,0,4,7,0,47.5736,-122.307,1650,4125,106,0
4,3.5,3310,21050,2.0,0,0,5,9,910,47.5197,-122.041,2260,23400,23,0
4,2.5,1860,3840,1.5,0,0,3,7,690,47.6886,-122.359,1400,3840,87,1
4,1.75,2120,7620,2.0,0,0,3,8,0,47.457,-122.346,1820,7620,44,1
3,2.5,1450,3748,2.0,0,0,3,7,0,47.532,-121.85,1970,3748,11,0
3,2.5,1960,3060,2.0,0,0,3,8,0,47.6764,-122.389,1220,3060,5,0
4,2.5,2180,9281,2.0,0,0,3,8,0,47.3673,-122.072,2520,9520,11,0
3,1.0,1040,5060,1.0,0,0,3,7,0,47.5636,-122.394,890,5060,74,0
3,1.75,2000,7560,1.0,0,0,4,7,700,47.4346,-122.171,1900,8301,47,0
3,1.75,2000,5680,1.0,0,0,4,7,920,47.6805,-122.366,1230,4535,112,0
4,2.5,2820,25995,2.0,0,0,3,9,0,47.3415,-122.029,3330,27653,17,0
5,4.25,3380,7805,2.0,0,0,3,8,0,47.4349,-122.328,2790,7805,1,0
2,1.0,970,8185,1.0,0,0,5,6,0,47.4025,-122.201,1500,12541,111,0
3,1.5,1250,7200,1.0,0,0,4,7,0,47.3678,-122.282,1250,7560,37,0
4,1.75,2700,27072,1.0,0,0,3,7,1320,47.2877,-122.293,2460,34850,57,0
5,2.75,3220,5934,2.0,0,0,3,9,0,47.7076,-122.101,3100,5934,9,0
3,2.5,1620,5992,2.0,0,0,3,7,0,47.736,-121.965,1620,4644,14,0
2,1.75,1530,5000,2.0,0,0,4,7,270,47.6755,-122.37,1470,5000,26,0
3,2.5,1730,6368,2.0,0,0,3,7,0,47.3505,-122.032,1780,6597,22,0
5,2.75,1790,5000,1.5,0,0,4,7,730,47.5655,-122.363,1400,5000,100,0
4,2.0,1650,6000,1.0,0,0,5,7,650,47.5834,-122.307,1540,6000,56,0
3,2.5,1540,7739,2.0,0,0,4,7,0,47.3511,-122.169,1720,7200,29,0
4,2.5,2380,12067,2.0,0,0,3,7,0,47.4873,-122.144,2330,8621,13,0
1,1.0,730,1942,1.0,0,0,3,7,0,47.5943,-122.299,1020,2044,6,0
5,4.0,3760,28040,2.0,0,0,3,10,0,47.6489,-122.183,3430,35096,32,0
4,2.0,2120,8701,1.5,0,0,4,7,0,47.3722,-122.308,1720,8527,55,0
3,2.25,1590,3056,2.0,0,0,3,7,0,47.5432,-122.293,1540,2890,14,0
2,1.0,930,4743,1.0,0,0,4,5,0,47.4966,-122.187,930,4779,73,0
4,3.0,2000,5304,1.5,0,0,4,7,0,47.6762,-122.285,1670,5304,68,0
4,2.75,3160,42733,2.0,0,0,3,9,0,47.6367,-121.958,1890,24000,20,0
4,1.75,1820,4500,1.5,0,0,3,8,0,47.6429,-122.36,1870,3600,94,0
3,2.5,2200,1970,2.0,0,0,3,9,590,47.6426,-122.327,1890,3505,7,0
6,2.5,2000,7650,1.5,0,0,4,7,210,47.3841,-122.288,1710,7650,55,0
2,2.5,1520,1588,2.0,0,0,3,8,280,47.5825,-122.313,1660,6000,8,0
4,2.5,1680,3000,2.0,0,0,3,7,0,47.494,-122.279,1420,5500,12,0
4,3.0,2440,3600,1.5,0,0,5,8,960,47.6853,-122.331,1770,4000,86,0
2,1.0,880,3200,1.0,0,0,3,7,0,47.6575,-122.402,1880,6000,105,1
2,1.0,710,6322,1.0,0,0,3,6,0,47.5165,-122.376,740,6720,73,0
4,2.25,2010,19000,2.0,0,0,4,8,0,47.3734,-122.119,1950,19626,40,0
2,1.75,1400,865,2.0,0,0,3,8,290,47.5478,-121.999,1380,1107,10,0
3,2.0,1730,9000,1.0,0,0,3,8,360,47.5202,-122.047,2390,10000,37,0
4,2.5,2820,5510,2.0,0,0,3,9,0,47.3477,-122.024,2820,5510,10,0
3,2.5,1990,12866,2.0,0,0,4,7,0,47.7477,-122.17,2310,8803,29,0
3,3.25,1740,1693,2.0,0,0,3,8,380,47.558,-122.382,1130,1626,8,0
4,2.75,2790,6685,2.0,0,0,3,8,0,47.4838,-121.773,2790,6444,1,0
3,1.5,1840,10956,1.0,0,0,4,8,0,47.6746,-122.164,1680,10950,45,0
3,3.25,1510,2064,2.0,0,0,3,8,290,47.6398,-122.345,1670,2594,7,0
5,2.5,2890,15891,2.0,0,0,3,9,0,47.5286,-122.16,2590,10556,25,0
2,1.5,1300,1676,1.0,0,2,3,7,0,47.6133,-122.308,1260,1740,72,0
4,1.75,2140,8000,1.0,0,0,4,8,730,47.622,-122.139,2080,8000,50,0
2,2.0,1210,740,2.0,0,0,3,8,430,47.6206,-122.3,1480,1171,1,0
3,2.0,1440,10111,1.0,0,0,3,7,0,47.345,-122.283,1580,10200,52,0
4,1.75,1720,3050,1.5,0,0,5,7,680,47.5654,-122.384,1570,6100,86,0
3,1.75,1830,17349,1.0,0,0,3,8,600,47.7427,-122.109,1840,11694,38,0
4,2.5,2630,6326,2.0,0,0,3,9,0,47.5222,-121.874,3240,6229,7,0
4,2.75,1950,9720,1.0,0,0,3,7,550,47.3969,-122.205,2300,10530,29,0
5,4.75,5990,10450,2.0,1,4,3,11,1940,47.5554,-122.077,3330,14810,13,0
3,3.25,1690,1473,2.0,0,0,3,8,310,47.6397,-122.345,1670,2594,7,0
4,1.75,2440,7475,1.0,0,0,4,9,400,47.6339,-122.096,2040,8480,46,0
3,2.0,1340,1480,3.0,0,0,3,8,0,47.6904,-122.393,1340,1321,18,0
3,1.0,1270,7153,1.0,0,0,5,6,0,47.4815,-122.226,1650,7153,66,0
2,1.0,670,1675,1.0,0,0,5,6,0,47.5918,-122.295,1220,1740,55,0
4,4.0,5050,202554,2.0,0,0,3,10,1790,47.5269,-121.922,3370,213444,15,0
3,1.75,1680,8725,1.0,0,0,3,8,440,47.3107,-122.397,2020,8352,37,0
4,2.25,1940,8270,2.0,0,0,5,7,0,47.7567,-122.333,1800,7743,53,0
3,1.5,1340,7200,1.0,0,0,3,7,0,47.718,-122.193,1730,8820,43,0
3,1.0,970,6180,1.0,0,3,3,6,0,47.5658,-122.291,1120,4500,41,0
4,1.5,1800,3245,1.5,0,0,4,8,0,47.6605,-122.331,1800,4275,86,0
4,2.0,1530,4080,1.5,0,0,4,7,0,47.6645,-122.325,1860,4080,103,0
2,1.75,1460,1500,2.0,0,0,3,8,460,47.6853,-122.356,1440,4120,7,0
3,2.0,1380,15426,1.0,0,0,4,7,0,47.5951,-122.036,1380,15426,47,0
4,2.5,2650,7945,2.0,0,0,3,9,0,47.7113,-122.296,1200,7920,9,0
3,2.25,2370,7878,2.0,0,0,3,8,0,47.7281,-122.168,1870,7766,30,0
3,2.5,2720,40813,2.0,0,0,3,8,0,47.2619,-122.271,2250,40511,14,0
3,3.0,1720,954,3.0,0,0,3,8,260,47.648,-122.358,1720,1294,9,0
2,1.0,880,6780,1.0,0,0,4,6,0,47.5009,-122.248,1190,6780,70,0
5,2.5,2130,7111,1.0,0,0,3,7,800,47.5071,-122.16,1840,7592,47,0
5,2.5,2700,16570,1.0,0,0,4,8,950,47.6144,-122.167,2570,11840,48,0
2,2.25,1330,10838,2.0,0,0,3,8,0,47.7689,-122.241,1390,10310,30,0
4,3.25,4240,11189,2.0,0,2,3,10,0,47.6526,-122.191,3390,12540,9,0
3,2.0,2360,118483,1.0,0,0,3,8,0,47.5595,-121.867,2660,91476,34,0
3,1.0,1250,8450,1.0,0,0,4,7,0,47.503,-122.364,1350,9300,61,0
7,3.5,2870,29699,1.0,0,0,3,7,1350,47.7153,-122.327,1380,7555,54,0
4,2.5,2060,8968,1.0,0,0,4,7,870,47.7686,-122.317,1350,8972,40,0
4,1.75,1814,5000,1.0,0,0,4,7,870,47.684,-122.281,1290,5000,64,0
3,1.0,1500,3399,2.0,0,0,5,7,200,47.6838,-122.352,1360,3588,89,0
4,2.5,3420,8405,2.0,0,0,3,10,0,47.6328,-122.064,3230,8460,15,0
3,3.25,1680,1478,2.0,0,0,3,8,320,47.5674,-122.369,1530,2753,6,0
2,1.0,880,4558,1.0,0,0,3,7,0,47.6803,-122.287,1370,5243,64,0
2,1.5,940,1222,2.0,0,0,3,7,80,47.7178,-122.318,1302,1840,11,0
3,3.0,2500,6000,2.0,0,0,3,8,0,47.4408,-122.161,2130,6000,3,0
2,1.0,830,2820,1.0,0,0,4,7,0,47.689,-122.347,1460,3150,95,0
4,2.25,2390,7350,2.0,0,0,3,8,0,47.2938,-122.348,2390,7350,25,0
3,1.75,1780,8085,1.0,0,0,3,7,570,47.7357,-122.197,1780,8085,39,0
2,2.0,1270,3881,1.0,0,0,4,6,660,47.6694,-122.298,1370,5000,89,0
3,2.5,1810,1658,3.0,0,0,3,8,0,47.6955,-122.376,1470,1585,17,0
3,2.5,1420,1237,3.0,0,0,3,8,0,47.674,-122.387,1510,2501,1,0
4,2.5,3290,7538,2.0,0,0,3,9,0,47.598,-121.972,3450,7538,11,0
3,2.5,1930,5790,2.0,0,0,4,7,0,47.7733,-122.17,1790,4901,27,0
3,2.25,1760,4539,2.0,0,0,3,8,0,47.5754,-122.013,1960,4808,27,0
4,1.5,1960,4500,1.5,0,2,3,7,0,47.6797,-122.359,1960,4500,93,0
3,1.0,1460,6198,1.5,0,0,4,7,0,47.6626,-122.361,2280,5160,99,0
5,2.75,2540,5022,1.0,0,0,4,8,1000,47.5593,-122.3,2510,5182,60,0
4,3.25,2910,1880,2.0,0,3,5,9,1080,47.616,-122.282,3100,8200,101,0
4,3.5,2350,13402,2.0,0,3,3,8,680,47.6947,-122.19,2250,9474,21,0
2,1.0,1510,11165,1.5,0,0,4,7,0,47.7212,-122.331,2210,8851,94,0
3,1.5,1400,9750,1.0,0,0,4,6,0,47.3768,-122.17,1160,9750,51,0
4,2.5,3470,32109,2.0,0,0,3,10,0,47.7311,-122.036,3800,35181,20,0
4,1.5,1350,8113,1.0,0,0,4,7,0,47.5807,-122.196,1930,8113,56,0
3,1.75,3610,8502,1.5,0,2,3,10,1000,47.583,-122.379,2900,5016,85,0
3,1.0,1090,10710,1.0,0,0,4,7,0,47.5,-122.169,1090,10440,53,0
2,1.0,1010,5000,1.0,0,0,2,7,0,47.6715,-122.365,1410,5000,91,0
3,2.5,2400,6975,2.0,0,0,3,9,0,47.534,-122.179,2640,11172,22,0
4,3.25,3450,5000,2.0,0,0,3,8,0,47.4925,-122.273,1420,5000,7,0
5,4.0,2980,4500,1.5,0,0,3,7,910,47.6736,-122.323,1560,4225,94,0
